"Extracted from the UNHCR Population Statistics Reference Database","United Nations High Commissioner for Refugees"
"Date extracted: 2017-06-21 16:15:11 +02:00"

Year,"Country / territory of asylum/residence",Origin,"RSD procedure type / level","Tota pending start-year","of which UNHCR-assisted","Applied during year",statistics.filter.decisions_recognized,statistics.filter.decisions_other,Rejected,"Otherwise closed","Total decisions","Total pending end-year","of which UNHCR-assisted"
2016,Iceland,Kuwait,"G / FI",,,*,0,,,,,0,
2016,Italy,Kuwait,"G / FI",*,0,0,*,0,0,0,*,0,0
2016,"Rep. of Korea",Kuwait,"G / FA",,,,,,,,,*,0
2016,Lebanon,Kuwait,"U / FI",0,,*,,,,,,*,*
2016,Luxembourg,Kuwait,"G / FI",*,,,,,,*,*,,
2016,Malaysia,Kuwait,"U / FI",*,*,,,,,*,*,0,0
2016,Netherlands,Kuwait,"G / RA",,,*,*,,0,,*,,
2016,Netherlands,Kuwait,"G / FI",13,,8,,,,*,*,8,
2016,Norway,Kuwait,"G / FI",*,,*,,,*,*,*,5,
2016,Norway,Kuwait,"G / AR",,,*,,,*,,*,*,
2016,Pakistan,Kuwait,"U / FI",0,0,*,,,,,,*,*
2016,Sweden,Kuwait,"G / RA",*,,10,0,0,0,*,*,11,
2016,Sweden,Kuwait,"G / FI",138,,7,0,*,7,30,38,104,
2016,Sweden,Kuwait,"G / AR",0,,10,0,0,*,0,*,6,
2016,Thailand,Kuwait,"U / FI",*,*,*,,,,*,*,*,*
2016,Turkey,Kuwait,"U / FI",*,*,9,0,,0,*,*,9,9
2016,"United States of America",Kuwait,"G / IN",83,,66,6,,0,10,16,130,
2016,"United States of America",Kuwait,"G / EO",0,,0,,,,0,,23,
2016,Argentina,"Lao People's Dem. Rep.","G / FI",,,,,,,,,0,0
2016,Australia,"Lao People's Dem. Rep.","G / AR",*,0,0,0,0,0,0,,*,0
2016,Australia,"Lao People's Dem. Rep.","G / FI",5,0,18,0,0,0,0,,16,0
2016,Belgium,"Lao People's Dem. Rep.","G / FI",0,0,,,,,,,,0
2016,Switzerland,"Lao People's Dem. Rep.","G / FI",*,0,0,0,0,0,0,,*,0
2016,Germany,"Lao People's Dem. Rep.","G / RA",0,,,,,,,,,0
2016,Germany,"Lao People's Dem. Rep.","G / JR",0,,,0,0,0,0,,0,0
2016,Germany,"Lao People's Dem. Rep.","G / NA",*,,,,,,,,*,0
2016,France,"Lao People's Dem. Rep.","G / RA",,,*,,,,,,,
2016,France,"Lao People's Dem. Rep.","G / FI",17,,*,0,0,*,,*,,
2016,France,"Lao People's Dem. Rep.","G / AR",*,,*,0,0,*,*,*,*,
2016,"United Kingdom","Lao People's Dem. Rep.","G / RA",,,0,0,0,0,0,,,0
2016,"United Kingdom","Lao People's Dem. Rep.","G / FI",*,0,0,*,0,0,*,*,*,0
2016,"United Kingdom","Lao People's Dem. Rep.","G / AR",,,0,0,,0,0,,,0
2016,"Rep. of Korea","Lao People's Dem. Rep.","G / FA",,,*,,,,,,*,0
2016,Malaysia,"Lao People's Dem. Rep.","U / FI",0,0,*,,,,*,*,0,0
2016,Thailand,"Lao People's Dem. Rep.","U / FI",*,*,5,,,,*,*,7,7
2016,"United States of America","Lao People's Dem. Rep.","G / IN",82,,14,*,,,7,10,86,
2016,"United States of America","Lao People's Dem. Rep.","G / EO",51,,11,,,5,0,5,53,
2016,Argentina,Lebanon,"G / FI",*,,*,*,,,,*,*,0
2016,Armenia,Lebanon,"G / JR",*,*,,,,,,,*,*
2016,Australia,Lebanon,"G / FI",358,0,238,42,0,108,0,150,301,0
2016,Australia,Lebanon,"G / AR",143,0,59,16,0,73,16,105,98,0
2016,Austria,Lebanon,"G / FA",218,,91,12,*,6,77,96,190,
2016,Belgium,Lebanon,"G / JR",5,0,30,*,,23,,24,12,0
2016,Belgium,Lebanon,"G / RA",,,43,,,,23,23,,
2016,Belgium,Lebanon,"G / FI",121,0,92,8,*,27,21,58,190,0
2016,Bulgaria,Lebanon,"G / FI",23,23,13,*,6,*,,11,9,9
2016,Bulgaria,Lebanon,"G / RA",,,*,,,,,,*,*
2016,Bahrain,Lebanon,"U / FI",*,*,,,,,,,*,*
2016,Belarus,Lebanon,"G / FI",0,0,5,,,,5,5,0,
2016,Brazil,Lebanon,"G / FI",876,70,120,9,,12,,21,975,17
2016,Canada,Lebanon,"G / FI",88,,399,142,,101,14,257,296,
2016,Switzerland,Lebanon,"G / FI",,,*,,,,,,,
2016,"Costa Rica",Lebanon,"G / FI",*,*,0,0,,0,0,,*,*
2016,Cyprus,Lebanon,"G / FI",37,25,8,*,*,15,9,27,18,16
2016,Cyprus,Lebanon,"G / RA",*,,*,*,,,*,*,0,
2016,Cyprus,Lebanon,"G / AR",*,,22,*,,*,*,7,16,
2016,"Czech Rep.",Lebanon,"G / FI",*,0,*,,*,*,*,6,*,0
2016,"Czech Rep.",Lebanon,"G / RA",,,*,,,,,,,0
2016,Germany,Lebanon,"G / NA",1619,,5202,148,179,2785,780,3892,3094,0
2016,Germany,Lebanon,"G / JR",244,,,*,12,68,130,212,1151,0
2016,Germany,Lebanon,"G / RA",205,,176,6,8,69,96,179,207,0
2016,Denmark,Lebanon,"G / AR",7,,30,*,*,,20,24,9,
2016,Denmark,Lebanon,"G / FI",22,,43,*,*,,32,35,26,
2016,Algeria,Lebanon,"U / FI",*,*,13,,,,*,*,11,11
2016,Egypt,Lebanon,"U / FI",*,*,*,0,,0,*,*,*,*
2016,Egypt,Lebanon,"U / AR",*,*,0,0,,0,0,,*,*
2016,Spain,Lebanon,"G / FI",50,,45,*,6,*,,12,65,
2016,Ethiopia,Lebanon,"J / FI",*,*,,,,,,,*,*
2016,Finland,Lebanon,"G / RA",,,,,,,,,,
2016,Finland,Lebanon,"G / FI",32,,32,,9,24,20,53,*,
2016,France,Lebanon,"G / RA",,,*,,,,,,,
2016,France,Lebanon,"G / FI",37,,70,8,*,41,,52,,
2016,France,Lebanon,"G / AR",17,,20,5,*,12,0,18,18,
2016,"United Kingdom",Lebanon,"G / FI",126,0,100,*,*,71,,79,,0
2016,"United Kingdom",Lebanon,"G / AR",,,25,6,,18,0,24,,0
2016,"United Kingdom",Lebanon,"G / RA",,,*,0,0,0,*,*,,0
2016,Georgia,Lebanon,"G / FI",*,*,*,,,,*,*,*,*
2016,Ghana,Lebanon,"G / FI",*,*,,,,,*,*,*,*
2016,Greece,Lebanon,"G / AR",*,,17,,,*,*,*,16,
2016,Greece,Lebanon,"G / RA",,,*,,,,,,,
2016,Greece,Lebanon,"G / FI",*,,130,6,*,34,25,66,66,
2016,Croatia,Lebanon,"G / JR",,,*,,,*,,*,0,0
2016,Croatia,Lebanon,"G / FI",*,*,*,,,*,*,7,0,0
2016,Hungary,Lebanon,"G / RA",,,*,,,,,,,
2016,Hungary,Lebanon,"G / FA",13,,,0,0,6,21,27,8,0
2016,Hungary,Lebanon,"G / FI",,,29,,,,,,,
2016,Indonesia,Lebanon,"U / FI",*,*,,,,,,,*,*
2016,Ireland,Lebanon,"G / SP",*,,0,0,,0,*,*,0,
2016,Ireland,Lebanon,"G / AR",*,,*,0,,0,0,,*,
2016,Ireland,Lebanon,"G / FI",*,,*,*,,*,0,*,*,
2016,Iraq,Lebanon,"U / FI",*,*,,,,,,,*,*
2016,Iceland,Lebanon,"G / FI",,,*,0,,,,,0,
2016,Italy,Lebanon,"G / FI",47,0,76,6,27,19,0,52,75,0
2016,Jordan,Lebanon,"U / FI",74,74,22,0,0,0,0,,96,96
2016,Jordan,Lebanon,"U / AR",0,0,*,0,0,0,0,,*,*
2016,"Rep. of Korea",Lebanon,"G / FA",,,*,,,,*,*,*,0
2016,Kuwait,Lebanon,"U / FI",0,0,*,,,,,,*,*
2016,Lithuania,Lebanon,"G / FI",5,,,,,,,,5,
2016,Luxembourg,Lebanon,"G / FI",*,,6,,,,*,*,*,0
2016,Morocco,Lebanon,"U / FI",5,5,43,0,0,0,*,*,46,46
2016,"Rep. of Moldova",Lebanon,"G / JR",*,*,*,,,*,,*,*,*
2016,"Rep. of Moldova",Lebanon,"G / FI",*,*,*,,,*,,*,*,*
2016,Mauritania,Lebanon,"U / FI",*,*,5,*,,,,*,*,*
2016,Malaysia,Lebanon,"U / FI",0,0,*,,,,,,*,*
2016,Nigeria,Lebanon,"G / FI",7,7,*,*,,,,*,7,7
2016,Netherlands,Lebanon,"G / FI",62,,57,6,,28,36,70,41,
2016,Netherlands,Lebanon,"G / RA",,,6,,,,,,5,
2016,Norway,Lebanon,"G / AR",*,,72,,,57,*,58,16,
2016,Norway,Lebanon,"G / RA",*,,*,,,*,,*,,
2016,Norway,Lebanon,"G / FI",113,,17,10,,69,43,122,6,
2016,Nauru,Lebanon,"G / FI",*,,,,,,,,*,
2016,"New Zealand",Lebanon,"G / FI",0,0,*,0,0,0,0,,*,
2016,Philippines,Lebanon,"G / FA",*,,,,,,*,*,0,0
2016,"Papua New Guinea",Lebanon,"G / FI",*,0,0,0,0,*,0,*,0,
2016,"Papua New Guinea",Lebanon,"G / AR",*,0,,0,0,*,0,*,0,0
2016,Poland,Lebanon,"G / FI",0,,*,,,,*,*,0,0
2016,Portugal,Lebanon,"G / FI",,,*,,,,,,,
2016,Romania,Lebanon,"G / JR",,,,,,*,,*,,
2016,Romania,Lebanon,"G / FI",*,*,*,*,*,,,*,,
2016,Romania,Lebanon,"G / RA",,,*,,,,,,,
2016,"Russian Federation",Lebanon,"G / FI",*,*,5,0,0,0,7,7,0,0
2016,"Serbia and Kosovo (S/RES/1244 (1999))",Lebanon,"G / FI",,,*,,,,*,*,0,0
2016,Sweden,Lebanon,"G / AR",48,,290,0,11,164,19,194,151,
2016,Sweden,Lebanon,"G / FI",661,,160,14,64,220,261,559,334,
2016,Sweden,Lebanon,"G / RA",122,,88,5,24,54,17,100,116,
2016,"Syrian Arab Rep.",Lebanon,"U / JR",38,38,92,,,92,*,95,35,35
2016,"Syrian Arab Rep.",Lebanon,"U / FI",82,82,265,*,,294,20,316,31,31
2016,Togo,Lebanon,"G / FA",12,12,,,,,,,12,12
2016,Thailand,Lebanon,"U / FI",*,*,*,,,*,*,*,*,*
2016,Turkey,Lebanon,"U / AR",*,*,*,,,,*,*,*,*
2016,Turkey,Lebanon,"U / FI",31,31,20,6,,*,17,24,27,27
2016,Ukraine,Lebanon,"G / JR",8,*,*,0,,*,0,*,10,*
2016,Ukraine,Lebanon,"G / FI",14,8,*,0,0,0,*,*,15,8
2016,Uruguay,Lebanon,"G / FI",*,,,,,,,,*,0
2016,"United States of America",Lebanon,"G / IN",288,,179,19,,,30,49,427,
2016,"United States of America",Lebanon,"G / EO",148,,13,,,12,30,42,148,
2016,"Venezuela (Bolivarian Republic of)",Lebanon,"G / FI",*,*,,*,,,,*,0,0
2016,Yemen,Lebanon,"U / FI",*,*,5,,,,*,*,6,6
2016,"South Africa",Lebanon,"G / FI",*,0,*,,,,,,*,
2016,Angola,Liberia,"G / FI",478,,,,,,,,478,
2016,Argentina,Liberia,"G / FI",,,,,,,,,0,0
2016,Argentina,Liberia,"G / JR",*,,,,,,,,*,0
2016,Australia,Liberia,"G / FI",18,0,11,9,0,0,0,9,17,0
2016,Australia,Liberia,"G / AR",*,0,5,*,0,0,0,*,7,0
2016,Austria,Liberia,"G / FA",44,,8,*,*,*,*,6,41,
2016,Belgium,Liberia,"G / FI",8,0,7,*,,7,,8,8,0
2016,Belgium,Liberia,"G / RA",,,*,,,,,,,
2016,Belgium,Liberia,"G / JR",0,0,*,,*,*,,*,,0
2016,Benin,Liberia,"G / FI",,,*,,,,,,*,*
2016,Bulgaria,Liberia,"G / RA",,,*,,,,,,*,*
2016,Bulgaria,Liberia,"G / FI",*,*,,,,*,,*,*,*
2016,Brazil,Liberia,"G / FI",8,5,*,*,,0,,*,9,*
2016,Canada,Liberia,"G / FI",*,,10,*,,,,*,13,
2016,Switzerland,Liberia,"G / FI",,,*,,,,,,,
2016,China,Liberia,"U / FI",52,52,57,,,10,25,35,74,74
2016,China,Liberia,"U / RA",,,*,,,,,,*,0
2016,China,Liberia,"U / AR",6,6,10,,,*,*,7,9,9
2016,"Côte d'Ivoire",Liberia,"J / FA",255,255,,,,,232,232,23,23
2016,Cameroon,Liberia,"U / FI",*,*,,,,,*,*,0,0
2016,"Dem. Rep. of the Congo",Liberia,"G / FI",0,0,19,,,,,,19,19
2016,Congo,Liberia,"G / FA",7,7,,,,,,,7,7
2016,"Costa Rica",Liberia,"G / FI",0,0,*,0,,0,*,*,0,0
2016,Cyprus,Liberia,"G / AR",,,*,,,*,,*,0,
2016,Germany,Liberia,"G / RA",8,,11,,,*,*,5,14,0
2016,Germany,Liberia,"G / NA",103,,172,*,,22,41,65,200,0
2016,Germany,Liberia,"G / JR",36,,,0,0,*,31,34,44,0
2016,Denmark,Liberia,"G / FI",*,,*,,,,,,*,
2016,Algeria,Liberia,"U / FI",,,*,,,*,*,*,0,
2016,Algeria,Liberia,"U / AR",,,*,,,*,,*,0,
2016,Egypt,Liberia,"U / FI",7,7,11,0,,8,0,8,10,10
2016,Spain,Liberia,"G / FI",25,,*,*,,*,,*,20,
2016,Ethiopia,Liberia,"J / FI",*,*,,,,,*,*,0,
2016,Finland,Liberia,"G / FI",,,*,,,*,*,*,*,
2016,Finland,Liberia,"G / RA",,,,,,,,,,
2016,France,Liberia,"G / AR",7,,13,5,0,6,0,11,8,
2016,France,Liberia,"G / RA",,,0,*,0,0,,*,,
2016,France,Liberia,"G / FI",27,,22,10,0,17,,27,,
2016,Gabon,Liberia,"G / FA",*,*,,,,,,,*,*
2016,"United Kingdom",Liberia,"G / AR",,,*,*,,*,*,5,,0
2016,"United Kingdom",Liberia,"G / RA",,,0,0,0,0,0,,,0
2016,"United Kingdom",Liberia,"G / FI",10,0,6,0,0,*,0,*,8,0
2016,Ghana,Liberia,"G / FI",0,0,6,,,,,,6,6
2016,Guinea,Liberia,"G / FI",46,0,31,28,,17,11,56,21,0
2016,Guinea-Bissau,Liberia,"G / FI",33,33,,,,,,,7,7
2016,Greece,Liberia,"G / FI",*,,*,,,5,,5,*,
2016,Greece,Liberia,"G / RA",,,*,,,,,,,
2016,Greece,Liberia,"G / AR",*,,6,,,*,,*,8,
2016,Croatia,Liberia,"G / FI",,,*,,,,*,*,0,0
2016,Hungary,Liberia,"G / FI",,,*,,,,,,,
2016,Hungary,Liberia,"G / FA",*,,,0,0,*,*,*,0,0
2016,Hungary,Liberia,"G / RA",,,*,,,,,,,
2016,Indonesia,Liberia,"U / FI",13,13,*,,,,*,*,13,13
2016,India,Liberia,"U / AR",0,0,0,0,,0,0,,0,0
2016,India,Liberia,"U / FI",0,0,*,0,,*,*,*,0,0
2016,Ireland,Liberia,"G / AR",*,,0,0,,0,0,,*,
2016,Ireland,Liberia,"G / SP",*,,0,0,,*,*,*,*,
2016,Ireland,Liberia,"G / FI",0,,*,0,,0,0,,*,
2016,Italy,Liberia,"G / FI",69,0,299,*,52,97,0,150,218,0
2016,Jordan,Liberia,"U / AR",*,*,0,0,0,0,0,,*,*
2016,Kenya,Liberia,"J / AR",6,6,0,0,0,0,0,,6,6
2016,Kenya,Liberia,"J / FI",*,*,*,,,,0,,*,*
2016,"Rep. of Korea",Liberia,"G / FA",95,19,155,,,144,10,154,114,9
2016,Libya,Liberia,"U / FI",*,*,,,,,*,*,*,*
2016,Luxembourg,Liberia,"G / FI",12,,*,,,,13,13,*,0
2016,Luxembourg,Liberia,"G / RA",,,*,,,,*,*,,
2016,"China, Macao SAR",Liberia,"G / FI",*,*,,,,*,,*,0,0
2016,Morocco,Liberia,"U / FI",25,25,14,0,0,10,19,29,10,10
2016,Morocco,Liberia,"U / AR",*,*,*,0,0,*,0,*,*,*
2016,Madagascar,Liberia,"U / FI",,,*,,,,,,*,*
2016,Mexico,Liberia,"G / FI",,,*,,,,*,*,0,0
2016,Malta,Liberia,"G / FI",*,,*,*,,,,*,,
2016,Montenegro,Liberia,"G / FA",0,0,*,0,0,0,0,,*,0
2016,Mauritania,Liberia,"U / FI",8,8,,,,,*,*,6,6
2016,Mauritania,Liberia,"U / AR",,,*,,,*,,*,*,*
2016,Malaysia,Liberia,"U / AR",*,*,5,,,*,,*,5,5
2016,Malaysia,Liberia,"U / FI",*,*,19,*,,12,,13,8,8
2016,Namibia,Liberia,"G / FI",*,*,,,,,,,*,*
2016,Netherlands,Liberia,"G / FI",*,,11,0,,*,5,6,8,
2016,Netherlands,Liberia,"G / RA",9,,5,,,,,,*,
2016,Norway,Liberia,"G / RA",,,*,,,*,,*,*,
2016,Norway,Liberia,"G / FI",,,*,,,*,,*,*,
2016,Norway,Liberia,"G / AR",*,,*,,,*,,*,*,
2016,"New Zealand",Liberia,"G / FI",0,0,*,0,0,0,0,,*,
2016,Panama,Liberia,"G / FI",*,*,0,0,0,0,0,,*,0
2016,Philippines,Liberia,"G / FA",*,,*,*,0,0,0,*,*,*
2016,Poland,Liberia,"G / FI",0,,,,,,*,*,0,0
2016,Portugal,Liberia,"G / FI",,,,,,,,,0,
2016,"Russian Federation",Liberia,"G / TA",0,0,*,0,0,0,*,*,0,0
2016,Sudan,Liberia,"U / FI",*,*,*,,,,,,*,*
2016,Senegal,Liberia,"G / FA",378,378,6,,,,,,384,384
2016,Singapore,Liberia,"U / FI",0,0,*,,,*,,*,0,0
2016,Suriname,Liberia,"U / FI",*,*,*,,,0,,,*,*
2016,Slovenia,Liberia,"G / FI",,,*,,,,,,*,0
2016,Sweden,Liberia,"G / FI",10,,11,*,0,*,9,12,7,
2016,Sweden,Liberia,"G / AR",0,,*,0,0,*,0,*,0,
2016,Sweden,Liberia,"G / RA",0,,5,0,0,0,*,*,*,
2016,"Syrian Arab Rep.",Liberia,"U / JR",*,*,,*,,,,*,0,0
2016,Togo,Liberia,"G / FA",*,*,,,,,,,*,*
2016,Thailand,Liberia,"U / FI",6,6,*,*,,,*,*,*,*
2016,Thailand,Liberia,"U / AR",*,*,,,,*,*,*,0,0
2016,Turkey,Liberia,"U / FI",*,*,0,0,,0,0,,*,*
2016,Ukraine,Liberia,"U / AR",*,*,0,0,,0,,,*,*
2016,Ukraine,Liberia,"G / JR",14,0,0,0,,0,0,,14,0
2016,Ukraine,Liberia,"G / FI",*,0,0,0,0,0,0,,*,0
2016,Uruguay,Liberia,"G / FI",*,*,,,,,*,*,0,0
2016,"United States of America",Liberia,"G / IN",334,,259,54,,,19,73,532,
2016,"United States of America",Liberia,"G / EO",143,,37,12,,8,27,47,153,
2016,"Venezuela (Bolivarian Republic of)",Liberia,"G / FI",*,*,,*,,,,*,0,0
2016,"South Africa",Liberia,"G / AR",*,0,,,,,*,*,0,
2016,"South Africa",Liberia,"G / FI",23,*,17,,,25,,25,15,
2016,Argentina,Libya,"G / FI",,,*,,,,,,*,0
2016,Australia,Libya,"G / FI",435,0,158,246,0,12,0,258,271,0
2016,Australia,Libya,"G / AR",17,0,*,6,0,0,0,6,14,0
2016,Austria,Libya,"G / FA",124,,207,*,13,6,78,101,193,
2016,Belgium,Libya,"G / JR",0,0,*,,,,,,,0
2016,Belgium,Libya,"G / RA",,,*,,,,,,,
2016,Belgium,Libya,"G / FI",30,0,54,12,26,,*,39,43,0
2016,Bulgaria,Libya,"G / FI",6,6,*,,,*,,*,*,*
2016,Bulgaria,Libya,"G / RA",,,*,,,,,,*,*
2016,Belarus,Libya,"G / FI",*,*,0,,*,,,*,0,
2016,Brazil,Libya,"G / FI",15,*,*,*,,0,,*,16,*
2016,Canada,Libya,"G / FI",201,,356,252,,40,5,297,272,
2016,Switzerland,Libya,"G / FI",,,11,,,,,,,
2016,China,Libya,"U / FI",*,*,,,,,*,*,0,0
2016,Cyprus,Libya,"G / FI",*,*,,,,,*,*,*,
2016,"Czech Rep.",Libya,"G / FI",9,0,*,,*,,*,*,9,0
2016,Germany,Libya,"G / JR",113,,,6,6,22,91,125,638,0
2016,Germany,Libya,"G / NA",1422,,1139,334,99,680,366,1479,1136,0
2016,Germany,Libya,"G / RA",39,,49,5,*,9,31,47,55,0
2016,Denmark,Libya,"G / AR",*,,14,,,,9,9,7,
2016,Denmark,Libya,"G / FI",13,,171,,,,15,15,8,
2016,"Dominican Rep.",Libya,"U / FI",*,*,,,,,,,*,0
2016,Algeria,Libya,"U / FI",29,29,*,*,,,12,14,18,18
2016,Egypt,Libya,"U / FI",*,*,*,*,,0,0,*,*,*
2016,Spain,Libya,"G / FI",60,,26,,*,*,,*,55,
2016,Estonia,Libya,"G / FI",,,*,,,*,,*,,
2016,Finland,Libya,"G / FI",23,,18,7,*,*,13,28,6,
2016,Finland,Libya,"G / RA",,,,,,,,,,
2016,France,Libya,"G / RA",,,*,,,,,,,
2016,France,Libya,"G / AR",62,,63,11,22,37,*,72,56,
2016,France,Libya,"G / FI",648,,355,111,27,105,,243,655,
2016,"United Kingdom",Libya,"G / AR",,,161,136,,129,10,275,,0
2016,"United Kingdom",Libya,"G / FI",1021,0,594,60,58,444,27,589,723,0
2016,"United Kingdom",Libya,"G / RA",,,21,0,0,0,0,,,0
2016,Ghana,Libya,"G / FI",15,15,*,,,,*,*,15,15
2016,Greece,Libya,"G / AR",,,*,,,,,,*,
2016,Greece,Libya,"G / FI",6,,15,*,*,*,6,15,6,
2016,Croatia,Libya,"G / FI",,,22,,*,*,17,19,*,*
2016,Haiti,Libya,"U / FI",*,*,,*,,,,*,0,0
2016,Hungary,Libya,"G / RA",,,10,,,,,,,
2016,Hungary,Libya,"G / FA",5,,,*,0,17,105,123,9,0
2016,Hungary,Libya,"G / FI",,,115,,,,,,,
2016,Indonesia,Libya,"U / FI",*,*,11,,,,,,12,12
2016,India,Libya,"U / FI",*,*,*,*,,0,0,*,*,*
2016,Ireland,Libya,"G / FI",42,,69,53,,5,14,72,43,
2016,Ireland,Libya,"G / RA",,,*,,,,,,,
2016,Ireland,Libya,"G / SP",*,,0,*,,0,0,*,0,
2016,Ireland,Libya,"G / AR",0,,*,0,,0,0,,*,
2016,Iceland,Libya,"G / FI",,,*,0,,,*,*,0,
2016,Italy,Libya,"G / FI",151,0,359,34,177,25,0,236,257,0
2016,Jordan,Libya,"U / AR",0,0,7,0,0,0,0,,7,7
2016,Jordan,Libya,"U / FI",157,157,10,16,0,0,0,16,151,151
2016,Jordan,Libya,"U / RA",0,0,7,0,0,0,0,,7,7
2016,"Rep. of Korea",Libya,"G / FA",5,,12,*,,9,,10,8,*
2016,Lebanon,Libya,"U / FI",13,,*,7,,,*,9,5,5
2016,Liechtenstein,Libya,"G / FI",*,0,,,,,,,,0
2016,Luxembourg,Libya,"G / FI",10,,19,,,*,6,7,11,0
2016,Morocco,Libya,"U / FI",12,12,32,8,0,0,6,14,30,30
2016,Mexico,Libya,"G / FI",*,,,,,,,,*,0
2016,"The former Yugoslav Republic of Macedonia",Libya,"G / FA",0,0,14,,,,14,14,0,0
2016,Malta,Libya,"G / AR",34,,22,7,*,6,10,24,15,
2016,Malta,Libya,"G / FI",167,,652,92,486,8,88,674,212,
2016,Montenegro,Libya,"G / FA",0,0,*,0,0,0,0,,*,0
2016,Mauritania,Libya,"U / FI",*,*,,*,,,,*,*,*
2016,Malaysia,Libya,"U / FI",5,5,28,5,,12,,17,16,16
2016,Niger,Libya,"G / FI",7,7,,5,,,,5,*,*
2016,Netherlands,Libya,"G / RA",*,,28,*,,14,*,18,10,
2016,Netherlands,Libya,"G / FI",43,,343,5,,49,103,157,214,
2016,Norway,Libya,"G / AR",*,,24,,,10,*,11,16,
2016,Norway,Libya,"G / RA",*,,8,,*,*,*,10,*,
2016,Norway,Libya,"G / FI",32,,25,*,6,6,27,40,18,
2016,"New Zealand",Libya,"G / FI",0,0,6,0,0,0,0,,6,
2016,Poland,Libya,"G / AR",,,*,,,*,,*,,
2016,Poland,Libya,"G / FI",*,,*,,*,,*,8,*,0
2016,Portugal,Libya,"G / FI",,,5,*,*,,*,5,0,
2016,Romania,Libya,"G / FI",,,*,,,,*,*,,
2016,"Russian Federation",Libya,"G / TA",*,*,0,0,*,0,0,*,0,0
2016,"Russian Federation",Libya,"G / FI",0,0,0,*,0,0,0,*,0,0
2016,Senegal,Libya,"G / FA",*,*,,,,,,,*,*
2016,"Serbia and Kosovo (S/RES/1244 (1999))",Libya,"G / FI",38,38,5,5,8,25,5,43,0,0
2016,Slovakia,Libya,"G / FI",,,7,,,,,,,0
2016,Slovenia,Libya,"G / FI",,0,17,,,6,10,16,*,0
2016,Sweden,Libya,"G / RA",88,,70,8,*,54,27,91,67,
2016,Sweden,Libya,"G / FI",222,,142,32,16,66,137,251,97,
2016,Sweden,Libya,"G / AR",43,,140,9,*,93,7,110,61,
2016,"Syrian Arab Rep.",Libya,"U / FI",*,*,6,*,,*,,*,*,*
2016,"Syrian Arab Rep.",Libya,"U / JR",,,*,,,,,,*,*
2016,Chad,Libya,"G / FA",13,13,*,,,,13,13,*,*
2016,Tunisia,Libya,"U / FI",*,*,,,,,*,*,*,*
2016,Turkey,Libya,"U / FI",47,47,23,13,,0,10,23,47,47
2016,Turkey,Libya,"U / AR",10,10,0,,,,,,10,10
2016,Ukraine,Libya,"G / JR",*,0,*,0,,0,0,,*,*
2016,Ukraine,Libya,"G / FI",11,*,8,0,0,*,*,6,13,*
2016,Uruguay,Libya,"G / FI",*,*,,*,,,,*,0,0
2016,"United States of America",Libya,"G / EO",51,,,,,,0,,74,
2016,"United States of America",Libya,"G / IN",443,,353,20,,*,24,46,753,
2016,"South Africa",Libya,"G / AR",*,0,,,,,*,*,0,
2016,"South Africa",Libya,"G / FI",7,*,7,,,5,,5,9,
2016,Canada,"Saint Lucia","G / FI",11,,24,7,,9,5,21,168,
2016,France,"Saint Lucia","G / FI",*,,*,*,0,5,,6,,
2016,France,"Saint Lucia","G / AR",*,,*,0,0,0,*,*,*,
2016,France,"Saint Lucia","G / RA",,,*,,,,,,,
2016,"United Kingdom","Saint Lucia","G / FI",16,0,20,*,0,14,*,22,16,0
2016,"United Kingdom","Saint Lucia","G / AR",,,6,*,,*,0,*,,0
2016,"United Kingdom","Saint Lucia","G / RA",,,0,0,0,0,0,,,0
2016,Ireland,"Saint Lucia","G / FI",0,,*,0,,0,*,*,0,
2016,Ireland,"Saint Lucia","G / SP",0,,*,0,,0,0,,*,
2016,Ukraine,"Saint Lucia","G / FI",*,0,0,0,0,0,*,*,0,0
2016,"United States of America","Saint Lucia","G / EO",,,,,,,,,7,
2016,"United States of America","Saint Lucia","G / IN",6,,*,,,,*,*,5,
2016,"United Kingdom",Liechtenstein,"G / RA",,,0,0,0,0,0,,,0
2016,"United Kingdom",Liechtenstein,"G / FI",0,0,0,0,0,0,0,,0,0
2016,"United Kingdom",Liechtenstein,"G / AR",,,0,0,,0,0,,,0
2016,"United Arab Emirates","Sri Lanka","U / NA",,,*,*,,,,*,0,0
2016,Argentina,"Sri Lanka","G / FI",,,,,,,,,0,0
2016,Australia,"Sri Lanka","G / FI",1357,0,2662,804,0,616,0,1420,2228,0
2016,Australia,"Sri Lanka","G / AR",371,0,98,79,0,243,7,329,142,0
2016,Austria,"Sri Lanka","G / FA",42,,85,*,0,*,56,63,58,
2016,Belgium,"Sri Lanka","G / JR",*,0,12,,,14,,14,*,0
2016,Belgium,"Sri Lanka","G / FI",99,0,60,45,,13,*,59,104,0
2016,Belgium,"Sri Lanka","G / RA",,,17,,,,*,*,,
2016,Benin,"Sri Lanka","G / FI",*,*,,*,,,,*,0,0
2016,Bulgaria,"Sri Lanka","G / FI",7,7,44,,,6,,6,43,43
2016,Belarus,"Sri Lanka","G / FI",*,*,0,,,,*,*,0,
2016,Brazil,"Sri Lanka","G / FI",8,7,0,0,,0,,,8,*
2016,Canada,"Sri Lanka","G / FI",133,,210,131,,32,13,176,788,
2016,Switzerland,"Sri Lanka","G / FI",1538,0,1317,610,102,289,318,1319,1849,0
